id,problem
622axy,"How many zeros are at the end of 17!? (Recall that n! is the product of the first n positive integers, that is 2!$=$$2\cdot^1,$3!$=$$3\cdot^2\cdot^1,$and so on)"
623axz,A train moving 45 miles per hour meets and is passed by a train moving 35 miles per hour in the opposite direction. A passenger in the first train sees that the second train takes 6 seconds to pass him. How long is the second train?
624aya,"Each morning Boris walks to school at a constant rate. At one-fourth of the way he passes the tractor station. At one-third of the way, the railroad station. At the tractor station its clock shows 7:30 A.M., and at the railroad station its clock shows 7:35 A.M. When does Boris reach school?"
625ayb,"If Peter Piper can pick a peck of pickled peppers in 2 hours, and Tom Thumb can do it in 3 hours, and Mary Mary can do it in 5 hours, how long will it take them working all together?"
626ayc,"If r 1 and r 2 are solutions of the equation x$=\sqrt{a}$$x+k^2,$then r 1 +r 2$=$?"
627ayd,"For all x such that x ̸$=$5; 3; -3;0, what is 2 - 14 equal to? 2 2 x-5$2x^2-13x+15$4"
628aye,"Let x;y;z be real numbers. Suppose that (x+1)(y +1)(z +1) ̸$=$0, and x y z + +$=$1: x+1 y +1 z +1 Find all possible values of the quantity 2xyz + xy + yz + zx for all x;y;z with the above properties."
629ayf,"Suppose a glass has a square base of side 2 units and height 2 units. A spider is standing at the center of the bottom of the glass. The spider wants to reach a delicious ant that is standing at one of the top corners of the glass. Assume the spider walks at a constant speed on the surface of the glass and the ant, unaware of the danger, does not move. What distance should the spider walk to have her meal as quickly as possible?$\sqrt$$\sqrt$$\sqrt$$\sqrt$"
630ayg,A quartet with 4 different instruments wants to play something (silence doesn’t count) with each possible combination of instruments. How many ways can this be done?
631ayh,Which x is a solution of the equation$x^3$+3x-4$=$0?$\sqrt$$\sqrt$$\sqrt$$\sqrt$
632ayi,"Find real numbers A, B and C so that for all real numbers x ̸$=$0;3;-1, the following identity holds 1 A B C$=$+ + x(x-3)(x+1) x x-3 x+1"
633ayj,"An equation of the parabola through the three points (0;1), (1;4), (2;9) is:"
634ayk,"The unit used for measuring the steepness of a hill is the “grade”. A grade of a to b means the hill rises a vertical units for every b horizontal units. If at some point, the hill is 3ft above the horizontal and the angle of elevation of (cid:11) to that point is 30◦, what is the approximate grade to the nearest integer of this hill?"
635ayl,A circular corral was constructed with 600ft of barbed wire fence. Another circular corral with twice the area was constructed with the same type of fence. How much barbed wire was needed for the second?$\sqrt$$\sqrt$
636aym,"Two concentric circles are drawn, the smaller with radius r and the larger with radius R. Acentralangleisdrawn, suchthattheraysintersecteachcircleasshowninthefigure. Given that the area of the triangle in the larger circle is three times the area of the corresponding triangle in the smaller circle, give the area lying between the two circles in terms of r.$\sqrt$$\sqrt$"
637ayn,"A problem to celebrate the new year 2011, what are the last three digits of 20115?"
638ayo,Which of the following polynomials is a factor of$x^4+x^2y^2+y^4$?
639ayp,19;320$=$$(2\times^69)(14\times^10).$$Whichofthefollowingnumbersisafactorof^19$;321?
640ayq,"Supposethat(r ;0)and(r ;0)arethex-interceptsofaparabola. Iftheequation 1 2$oftheparabolahasaleadingcoefficientof^1,$whatisthey-interceptoftheparabola."
641ayr,Daphne starts walking north at a constant rate of 4 mph. Edmund leaves the same point at the same time and walks east at a constant rate of 3 mph. How long will it take for the distance between them to be 1 mile?
642ays,5 p is equal to which of the following numbers? 1+ 5$\sqrt^5$$\sqrt$$\sqrt$
643ayt,What are the slopes of the two tangent lines from the origin in the plane to the circle of radius 1/2 centered at (1;1)?$\sqrt$$\sqrt$$\sqrt$$\sqrt$
644ayu,"The door to the computer room at a school has a keycode. The combination is a sequence of 5 numbers. A student forgot his code. However, he did remember five clues. These are what those clues were:"
645ayv,"Three boxes are presented to you. One contains$1000, the other two are empty. Each box has a clue written on it as to its contents and only one message is telling the truth, the other two are lying. If the first box says, “The money is not here”, the second box says “The money is in the first box” and the third box says, “The money is not here”, which box has the money?"
646ayw,In the following “equation” each letter represents a digit (between 0 and 9). Different letters represent different digits and S is not 0. Determine the digit repre- sented by each of the used letters so that the addition is correct. STORE +STORE +STORE TEASE
647ayx,"This is a contradiction. Finally, if T$=$5, then E has to be 5, 6 or 7. This is again not possible since different letters represent different digits, which gives a contradiction in the first case, while the last two possibilities are excluded from the alreadydeterminedvaluesofE.ThecaseS$=$3leadstoacontradictionaswellsince then T$=$9 which leads to a contradiction since$3\timesT$$=$$3\times^9$$=$27. Consider now the case, S$=$2. The possible values of T are 6, 7 or 8. The first two possibilities are excluded by the possible values of E and the value of S. The last choice gives the solution 28375 +28375 28375 85125"
648ayy,"Suppose you have 30 coins which are nickels, dimes, or quarters. The total amount of money is$4.15. One day you find a magic wand that has the ability to change nickels into dimes and dimes into quarters. After you wave the wand over the money, you find you have$6.00. How many dimes did you have originally?"
649ayz,"You purchase 6 new tires for your four wheel car. Each tire is designed to provide a maximum of 40,000 miles of use. Assume you can rotate tires on and off the vehicle at any time. What is the maximum mileage you could get from these tires?"
650aza,"The faces of a solid figure are all triangles. The figure has 11 vertices. At each of six vertices, four faces meet and at each of the other five vertices, six faces meet. How many faces does the figure have?"
651azb,"It takes a horse and a goat two hours to eat 20 pounds of hay. If it takes the horse three more hours than the goat to eat 20 pounds of hay, how long does it take the horse to eat the 20 pounds of hay?"
652azc,"A club of 150 members is holding an arm wrestling contest. When a member loses, the member is out of the contest. There are no ties. How many games must be played to determine the arm wrestling champion?"
653azd,"For all x such that x ̸$=$3; 7; -7;0, what is 5 - 80 equal to? 3 3 x-3$3x^2-2x-21$"
654aze,Let x;y be real numbers with x+y$=$1 and$(x^2+y^2)(x^3+y^3)$$=$12. What is the value of$x^2+y^2$?$\sqrt$$\sqrt$
655azf,"P is a point inside the triangle △ABC. Lines are drawn through P parallel to the sides of the triangle. The areas of the three resulting triangles △PMN;△PLK and △PRS are 9, 25 and 81, respectively. What is the area of △ABC? Note that the figure below is not drawn to the scale. 8 SVSU 2012 Math Olympics Solutions Level I-page 9 of 13"
656azg,"Nine scientists are working on a secret project. They wish to lock up the documents in a cabinet so that the cabinet can be opened when and only when (cid:12)ve or more of the scientists are present. For this purpose a certain number of locks are installed on the cabinet and each of the scientists is given keys to some of these locks. Each key can open exactly one lock. Thus, for the cabinet to be opened (i) any five of the scientists have to be present and (ii) the keys to all of the locks on the cabinet have to be among the set of all keys given to the present five scientists. What is the smallest number of locks needed?"
657azh,Suppose that f(x)$=$xx and g(x)$=$$x^2x.$Which of the functions below is equal to f(g(x))?
658azi,"Fred, reporting for the school paper, knows that Arthur, Bing and Claude were the top three finalists in the talent show, but he doesn’t know who won first place, who was second or who was third place. He does know three things: 1) If Arthur did not win first place, then Bing did. 2) If Bing did not win second place, then Arthur came in last. 3) If Claude came in last, then Arthur did not come in first. Which of the following is the correct order."
659azj,"Suppose the least common multiple of two numbers, x and 3675 is equal to 121275, and their greatest common factor is equal to 75. Which range of values below contains x?"
660azk,Hence x$=$2475.
661azl,"In the figure below, ABCD is a rectangle. The points F;A, and E lie on a straight line. The segments DF;BE, and CA are all perpendicular to FE. The length of DF is 15 and the length of BE is 6. What is the length of FE?$\sqrt$$\sqrt$$\sqrt$$\sqrt$$\sqrt$"
662azm,"The medians AN and BM of the triangle △ABC intersect at the point G. The vertex C and the points M, G, N are on a circle. The length of AB$=$"
663azn,Let △ABC be a right triangle (]C$=$90 ◦ ). The perpendicular bisector l through the midpoint O of the hypothenuse AB intersects one of the legs at a point K and the extension of the other leg at a point
664azo,A problem to remember the year 2011: let x$=$:01234567891011:::998999 where the digits are obtained by listing the numbers 0-999 in order. What is the 2011th digit to the right of the decimal place?
665azp,"If T$=$1+2+3+:::+n and n T T T T P$=$2$\cdot$3$\cdot$4$\cdot$$\cdot\cdot\cdot$$\cdot$n$\cdot$n T -1 T -1 T -1 T -1 2 3 4 n for n$=$2;3;4;:::, then P is the closest to which of the following numbers? 2012"
666azq,Find the value of the sum . k(k +1)$k=1$
667azr,What is the last digit of 32012?
668azs,"Which of the following is equivalent to tan(1 cos-1x), for -1$<$x$\le$1? 2$\sqrt$$\sqrt$$\sqrt$$\sqrt$$\sqrt$"
669azt,"Supposeagroupofpeoplehaveacodebetweenthemselvesonhowtheycansendmessages to others in the group. • For each subgroup of distinct people A;B and C in the group the following holds: if A can send a message to B and B can send a message to C, then C can send a message to"
670azu,A problem to remember the year 2011: how many positive integers less than or equal to 2011 are multiples of both 3 and 5 but not multiples of 8?
671azv,"At an artisan bakery, French tortes are 52 dollars each, almond tarts are 12 dollars each and cookies are one dollar each. If Alex has 400 dollars to purchase exactly 100 of these items for a party and he buys at least one of each item, how many French Tortes does he purchase? Only whole pieces of the bakery items can be purchased."
672azw,We are given 6 points on a circle equally spaced (think of a clock with just the even hours). How many triangles can be constructed so that their vertices are three of the given points on the circle? How many among those triangles are isosceles triangles (isosceles means the triangle has at least two equal sides)?
673azx,$cos^3(cid$:18)$=$?
674azy,What is the value of the following product sin (cid:25) cos (cid:25) cos (cid:25) cos (cid:25) cos (cid:25)? 32 32 16 8 4
675azz,What is the remainder when P(x)$=$$1-x+2x^4-3x^9+4x^16-5x^25+x2011+6x2012$is divided by D(x)$=$$x^2$-1?
676baa,"Let △ABC be a right triangle (\C$=$90◦) such that AB$=$25 cm, BC$>$AC and the radius r of the inscribed circle in △ABC is 5 cm. Let also CD be the height of △ABC from the vertex C to the side AB. Find the radius of the circle inscribed in △CDM where M is the midpoint of the side BC."
677bab,The triangle △ABC has AB$=$7 and the lengths of the other two sides have given ratio$BC=C\sqrt{A}$$=$$24=25.$What is the largest possible area$for\sqrt{the}$△ABC?
678bac,An equilateral triangle is inscribed in a square with side a so that one of the vertices of the triangle coincides with one of the vertices of the square. Find the area of the triangle in terms of
